,hsa:338442,hsa:1812,hsa:1813,hsa:5739,hsa:9052,hsa:148,hsa:153,hsa:154,hsa:64805,hsa:1814,hsa:4986,hsa:1128,hsa:1129,hsa:1131,hsa:1132,hsa:1133,hsa:150,hsa:151,hsa:3577,hsa:5731,hsa:5732,hsa:134,hsa:135,hsa:140,hsa:11255,hsa:3269,hsa:59340,hsa:2550,hsa:146,hsa:147,hsa:155,hsa:1816,hsa:3356,hsa:3360,hsa:152,hsa:1815,hsa:3350,hsa:3351,hsa:3352,hsa:3354,hsa:3355,hsa:3357,hsa:3358,hsa:3361,hsa:3362,hsa:3363,hsa:3274,hsa:4988,hsa:1268,hsa:6915,hsa:5737,hsa:136,hsa:185,hsa:10800,hsa:1241,hsa:56413,hsa:57105,hsa:5733,hsa:6751,hsa:6752,hsa:8843,hsa:10161,hsa:2846,hsa:5028,hsa:5029,hsa:5030,hsa:5031,hsa:5032,hsa:9934,hsa:4985,hsa:2911,hsa:2912,hsa:2913,hsa:2914,hsa:2915,hsa:2916,hsa:2917,hsa:2918,hsa:222545,hsa:1909,hsa:1910,hsa:552,hsa:554,hsa:9283,hsa:5724,hsa:23620,hsa:7201,hsa:6753,hsa:6755,hsa:4543,hsa:1234,hsa:886,hsa:887,hsa:5729,hsa:6010
hsa:3269,0.9937475919723511,0.9975004196166992,0.9854275584220886,0.9115813374519348,0.9968820810317993,0.9889211654663086,0.8713333606719971,0.9959099888801575,0.9443776607513428,0.9943474531173706,0.9940637946128845,0.9727009534835815,0.9867170453071594,0.9968612194061279,0.9717664122581482,0.9957652688026428,0.9024767279624939,0.9545890688896179,0.9961835741996765,0.8477458357810974,0.9739687442779541,0.9756708741188049,0.9707642793655396,0.9892693161964417,0.9235334992408752,1.0,0.9496427178382874,0.9926444888114929,0.8901554942131042,0.9527438879013062,0.9009079337120056,0.9724065661430359,0.9824598431587219,0.9962846040725708,0.8794655203819275,0.8451931476593018,0.9754707217216492,0.9902839064598083,0.9930577874183655,0.9966987371444702,0.951690137386322,0.9649627804756165,0.9745677709579468,0.9735656976699829,0.9136840105056763,0.9924259781837463,0.9941796064376831,0.9933865070343018,0.9961594343185425,0.902731716632843,0.9495870471000671,0.993522047996521,0.9407292008399963,0.9260768294334412,0.9373101592063904,0.8805763125419617,0.9786310791969299,0.9699912071228027,0.9664124250411987,0.9966831207275391,0.9952695369720459,0.9019888639450073,0.9561862945556641,0.9962490797042847,0.9528560638427734,0.9845103025436401,0.9524984955787659,0.9239358305931091,0.9521580934524536,0.9339624047279358,0.9954180717468262,0.9712631702423096,0.9965106248855591,0.9720327258110046,0.9967799782752991,0.9408010244369507,0.9963942170143127,0.9868996739387512,0.954735517501831,0.9762927293777466,0.988503098487854,0.9799906015396118,0.9395835399627686,0.9669529795646667,0.9939019083976746,0.9370858669281006,0.9705231785774231,0.9312666654586792,0.9171296954154968,0.9932991862297058,0.9884673357009888,0.9938779473304749,0.9616562724113464,0.9745206832885742,0.9844474792480469
hsa:59340,0.9256737232208252,0.9525900483131409,0.8927447199821472,0.7522209882736206,0.9383656978607178,0.9042046070098877,0.7000475525856018,0.9420098066329956,0.9944323897361755,0.9234856367111206,0.9279272556304932,0.8597878217697144,0.9825547933578491,0.9543226957321167,0.8624939918518066,0.9494264721870422,0.7449128031730652,0.8223951458930969,0.9422376751899719,0.667386531829834,0.8702321648597717,0.8651167154312134,0.8554064035415649,0.9776113033294678,0.7726515531539917,0.9496427178382874,1.0,0.9156556129455566,0.7269914746284485,0.8258602023124695,0.7421063780784607,0.8577775955200195,0.9881279468536377,0.9645960927009583,0.7120945453643799,0.6621958613395691,0.8712788224220276,0.9087198972702026,0.9147255420684814,0.9563891887664795,0.9966828227043152,0.996601939201355,0.9911323189735413,0.8634346723556519,0.756632924079895,0.9172709584236145,0.9217583537101746,0.9665768146514893,0.9339737892150879,0.7398453950881958,0.995853066444397,0.9237404465675354,0.9948482513427734,0.992881178855896,0.7985624670982361,0.7115721702575684,0.9894768595695496,0.860906720161438,0.8494061827659607,0.9440008401870728,0.9370718002319336,0.9866802096366882,0.9964470863342285,0.9585378170013428,0.8241132497787476,0.8946225047111511,0.8271475434303284,0.7720683813095093,0.9966161847114563,0.7911940813064575,0.9251031875610352,0.8594465851783752,0.9580109119415283,0.8568893074989319,0.9381275177001953,0.7999241948127747,0.9598941206932068,0.9852229356765747,0.9959293603897095,0.9885994791984558,0.9812473058700562,0.88486248254776,0.7999759316444397,0.8461667895317078,0.9309420585632324,0.7959980368614197,0.992700457572937,0.7813061475753784,0.7637622356414795,0.924983561038971,0.9816051721572876,0.9287154078483582,0.8424274921417236,0.8727352023124695,0.8887312412261963
hsa:2550,0.9939718246459961,0.9906361699104309,0.9931159615516663,0.9487260580062866,0.9926021099090576,0.9979548454284668,0.9164571166038513,0.9908385276794434,0.9112891554832458,0.9958068132400513,0.9934327006340027,0.9899720549583435,0.967373788356781,0.9904496669769287,0.9890791773796082,0.9904065728187561,0.9408268928527832,0.9791942834854126,0.9922555088996887,0.8984052538871765,0.9910310506820679,0.9888283610343933,0.9884516596794128,0.9702286124229431,0.9586412906646729,0.9926444888114929,0.9156556129455566,1.0,0.9316794276237488,0.9780892133712769,0.9410569071769714,0.9891800284385681,0.9597365856170654,0.9850965738296509,0.9230210185050964,0.8956873416900635,0.9891180992126465,0.9956380128860474,0.9978798627853394,0.9884554147720337,0.9194301962852478,0.9362772107124329,0.951102614402771,0.9902076721191406,0.9502663612365723,0.9975482821464539,0.9962736368179321,0.9824271202087402,0.9940969347953796,0.9427199959754944,0.9180684685707092,0.9965164661407471,0.9080479145050049,0.8863735198974609,0.9677541851997375,0.9251896142959595,0.9548448324203491,0.988754391670227,0.9838545322418213,0.989580512046814,0.9927424192428589,0.8602785468101501,0.9262263178825378,0.9878308176994324,0.9772200584411621,0.9947906136512756,0.9762309789657593,0.9575203657150269,0.9199938178062439,0.9640504121780396,0.9978164434432983,0.9894449710845947,0.9890339970588684,0.9893482327461243,0.9968526363372803,0.9704658389091492,0.9886263012886047,0.9679562449455261,0.9230337738990784,0.951938807964325,0.9719541668891907,0.9929336905479431,0.9701760411262512,0.9871670603752136,0.9917042851448059,0.9669199585914612,0.94379723072052,0.9623332023620605,0.9523594975471497,0.9952519536018372,0.9711331129074097,0.994356632232666,0.9842901229858398,0.989887535572052,0.9922723770141602
hsa:146,0.9078336358070374,0.883111834526062,0.937676191329956,0.9937769770622253,0.9005948305130005,0.9400411248207092,0.997266411781311,0.8942221999168396,0.7280723452568054,0.9171413779258728,0.9143944382667542,0.9612143039703369,0.8213978409767151,0.8835363388061523,0.9623914957046509,0.881782054901123,0.9954167008399963,0.9787228107452393,0.8919976949691772,0.992928147315979,0.9641402363777161,0.9554213285446167,0.9640411138534546,0.8308770656585693,0.9927387237548828,0.8901554942131042,0.7269914746284485,0.9316794276237488,1.0,0.9838415384292603,0.9970180988311768,0.9672017693519592,0.8090469241142273,0.8661408424377441,0.9975617527961731,0.9936696887016296,0.9583309292793274,0.9357529878616333,0.9280104637145996,0.8782444000244141,0.7367317080497742,0.7609877586364746,0.7935932874679565,0.9658524394035339,0.9926139712333679,0.9313648343086243,0.9172956943511963,0.860002338886261,0.9063421487808228,0.9950247406959534,0.7356199026107788,0.9229001402854919,0.7218862175941467,0.6896756291389465,0.9885748624801636,0.9946510791778564,0.7964392900466919,0.9668102860450745,0.9694370627403259,0.8858610391616821,0.8968081474304199,0.651523768901825,0.7469738721847534,0.8784556984901428,0.9807764887809753,0.9431840777397156,0.9715147614479065,0.9878736734390259,0.7376561164855957,0.9879271388053894,0.9223488569259644,0.9633255004882812,0.8814491033554077,0.9662302136421204,0.9136298298835754,0.9886923432350159,0.8797236680984497,0.822845995426178,0.7399423718452454,0.7943405508995056,0.8363631963729858,0.9558182954788208,0.982417643070221,0.9668890237808228,0.9034169316291809,0.9890016317367554,0.7758784294128418,0.988608181476593,0.9929446578025818,0.9200907349586487,0.8292476534843445,0.9128037095069885,0.9757319688796997,0.9625777006149292,0.943353533744812
hsa:147,0.9638797640800476,0.9469879269599915,0.9796020984649658,0.9889424443244934,0.9583198428153992,0.9829952716827393,0.9768863916397095,0.9545654654502869,0.8231126070022583,0.9689759016036987,0.9673784375190735,0.9912039041519165,0.9029508829116821,0.9488053917884827,0.9915443658828735,0.9472841024398804,0.9864727854728699,0.9962865710258484,0.9534434676170349,0.9661577939987183,0.9920297861099243,0.9876003265380859,0.9923459887504578,0.9099944233894348,0.993064820766449,0.9527438879013062,0.8258602023124695,0.9780892133712769,0.9838415384292603,1.0,0.9878882765769958,0.9941533803939819,0.8928877115249634,0.9356610774993896,0.978742778301239,0.963020384311676,0.9888017773628235,0.9800088405609131,0.9754441976547241,0.9442833662033081,0.8329775333404541,0.8541848063468933,0.8793869018554688,0.9923068284988403,0.9893453121185303,0.9765303134918213,0.969299852848053,0.9310543537139893,0.9614070057868958,0.9870493412017822,0.8323383331298828,0.9728630185127258,0.8191641569137573,0.7913618683815002,0.9946058392524719,0.9785858392715454,0.882087230682373,0.9926454424858093,0.993707537651062,0.9494467973709106,0.9573156833648682,0.7577436566352844,0.8414468169212341,0.9435487985610962,0.9950984120368958,0.9835408926010132,0.9898971319198608,0.991776704788208,0.8318266272544861,0.9945578575134277,0.9719052314758301,0.9912278056144714,0.9460088014602661,0.992999255657196,0.9667634963989258,0.9960162043571472,0.9439370036125183,0.9026163816452026,0.8359538316726685,0.8816494345664978,0.9132325053215027,0.9890640377998352,0.9936634302139282,0.9925836324691772,0.9602513909339905,0.9948076009750366,0.8668813109397888,0.9928224086761475,0.9908049702644348,0.971866250038147,0.9086371660232544,0.9649194478988647,0.9951521754264832,0.9920722246170044,0.9833701252937317
hsa:155,0.9182857871055603,0.8953608870506287,0.9454575777053833,0.9963420629501343,0.9108821153640747,0.948310375213623,0.9951063990592957,0.9065373539924622,0.7440328001976013,0.928864598274231,0.921758770942688,0.9692772030830383,0.8366215825080872,0.8951961398124695,0.9691957235336304,0.8969283699989319,0.9948508143424988,0.9838154911994934,0.9035840034484863,0.991229772567749,0.9705865383148193,0.9605146050453186,0.9723482131958008,0.8452418446540833,0.9937090873718262,0.9009079337120056,0.7421063780784607,0.9410569071769714,0.9970180988311768,0.9878882765769958,1.0,0.9719053506851196,0.8230248689651489,0.8793376684188843,0.9951353669166565,0.98930424451828,0.9648640155792236,0.9438093900680542,0.9367483258247375,0.8886925578117371,0.751357913017273,0.7769297957420349,0.8080077171325684,0.9703445434570312,0.9949361085891724,0.938382625579834,0.9287001490592957,0.871570885181427,0.9150455594062805,0.9967613816261292,0.7519394755363464,0.9336052536964417,0.7369729280471802,0.7060960531234741,0.9922858476638794,0.994982898235321,0.81062251329422,0.9738657474517822,0.9746372103691101,0.8978570699691772,0.9081085920333862,0.6676235795021057,0.7611622214317322,0.8891209363937378,0.9856858849525452,0.9539321660995483,0.9789614081382751,0.993260383605957,0.7508314251899719,0.9907091856002808,0.9316239953041077,0.9709911346435547,0.892387330532074,0.9721136689186096,0.9236347675323486,0.9921556711196899,0.8914300799369812,0.8359589576721191,0.7550436854362488,0.8099004626274109,0.8497512936592102,0.9618381261825562,0.9893072843551636,0.9739404320716858,0.9134660363197327,0.991312563419342,0.7909755706787109,0.9909759759902954,0.9936141967773438,0.9300395846366882,0.8421478867530823,0.9210433959960938,0.981469452381134,0.9688436388969421,0.9502754211425781
hsa:1816,0.981687605381012,0.9676101207733154,0.9920361042022705,0.9781233072280884,0.9765806794166565,0.9925957918167114,0.9572795629501343,0.9736841917037964,0.8532677888870239,0.9826160073280334,0.9832672476768494,0.99519282579422,0.9287150502204895,0.9682183861732483,0.9961839318275452,0.9661637544631958,0.9739484786987305,0.9948253035545349,0.9735488891601562,0.9415581822395325,0.9949936866760254,0.9971920847892761,0.9960780143737793,0.9354821443557739,0.9846030473709106,0.9724065661430359,0.8577775955200195,0.9891800284385681,0.9672017693519592,0.9941533803939819,0.9719053506851196,1.0,0.9197251200675964,0.9573320150375366,0.9614764451980591,0.9410257935523987,0.9948654174804688,0.9911233186721802,0.988375186920166,0.9652764797210693,0.862799346446991,0.8846005797386169,0.9074143171310425,0.9978277683258057,0.9790087342262268,0.9891515970230103,0.9846944212913513,0.953672468662262,0.980135440826416,0.9739628434181213,0.8618581295013428,0.9848388433456421,0.8492926359176636,0.8237475752830505,0.9880518317222595,0.9611584544181824,0.911110520362854,0.9961632490158081,0.9971116185188293,0.9709280133247375,0.9761341214179993,0.7913272380828857,0.8712822794914246,0.964298665523529,0.9923779964447021,0.9905252456665039,0.9889925718307495,0.9819948077201843,0.8638594150543213,0.9886115193367004,0.9864180088043213,0.9949223399162292,0.965356171131134,0.9982631206512451,0.9806021451950073,0.9909947514533997,0.9635595679283142,0.9284321069717407,0.867792010307312,0.9090818166732788,0.9362503290176392,0.9958075881004333,0.987546443939209,0.9950520396232605,0.9792726635932922,0.9884921312332153,0.895179808139801,0.9880759119987488,0.982285737991333,0.9855828285217285,0.9338630437850952,0.9822311401367188,0.9946843385696411,0.9935552477836609,0.9948062300682068
hsa:3356,0.967936635017395,0.9837420582771301,0.9466522932052612,0.832730233669281,0.9751027226448059,0.9526374936103821,0.7868179678916931,0.9784867167472839,0.9844008684158325,0.9668862223625183,0.9697901606559753,0.9205561876296997,0.9966313242912292,0.9850434064865112,0.9230536818504333,0.9813576340675354,0.8255265355110168,0.8908178210258484,0.9774004220962524,0.7565224170684814,0.9273959398269653,0.9247747659683228,0.917961061000824,0.9952403903007507,0.8496685028076172,0.9824598431587219,0.9881279468536377,0.9597365856170654,0.8090469241142273,0.8928877115249634,0.8230248689651489,0.9197251200675964,1.0,0.9908300042152405,0.7971981167793274,0.7529875636100769,0.9290115833282471,0.9560947418212891,0.9601584672927856,0.9857896566390991,0.9875965118408203,0.9947943687438965,0.9967125058174133,0.9230857491493225,0.8367015719413757,0.9624080657958984,0.9664117693901062,0.9902583360671997,0.9732705354690552,0.8216595649719238,0.9871819615364075,0.9665079712867737,0.9819673895835876,0.9750758409500122,0.8718618154525757,0.7970951795578003,0.996212899684906,0.9218287467956543,0.9129576086997986,0.9790088534355164,0.9749327898025513,0.9602243304252625,0.9894226789474487,0.9868778586387634,0.8927690386772156,0.9464104771614075,0.893993079662323,0.8498756885528564,0.988229513168335,0.8660287857055664,0.9676018953323364,0.9197458028793335,0.9858887791633606,0.9187922477722168,0.9748851656913757,0.8724936246871948,0.9877196550369263,0.9965648055076599,0.9884065389633179,0.9962663054466248,0.9967379570007324,0.9391136765480042,0.8718011379241943,0.909241259098053,0.9719443917274475,0.8686687350273132,0.9947174191474915,0.8580508232116699,0.8436117768287659,0.967717707157135,0.9960875511169434,0.9681833982467651,0.9062488079071045,0.929053544998169,0.9434724450111389
hsa:3360,0.989381730556488,0.9962800741195679,0.9757351279258728,0.8897907733917236,0.9921493530273438,0.9800862669944763,0.8474084138870239,0.9923350811004639,0.9605775475502014,0.9875087738037109,0.9886940121650696,0.9580844044685364,0.9933489561080933,0.9961129426956177,0.9583705067634583,0.9945383071899414,0.8813125491142273,0.9374451041221619,0.9928627610206604,0.8223947286605835,0.9624410271644592,0.961124837398529,0.9565926194190979,0.9943298697471619,0.9028633832931519,0.9962846040725708,0.9645960927009583,0.9850965738296509,0.8661408424377441,0.9356610774993896,0.8793376684188843,0.9573320150375366,0.9908300042152405,1.0,0.8566775918006897,0.8190826177597046,0.9645078778266907,0.980658233165741,0.9838690161705017,0.9952594637870789,0.966684877872467,0.9776535034179688,0.9848541617393494,0.9594168066978455,0.8920513987541199,0.9849827885627747,0.9889248013496399,0.9946700930595398,0.9898644089698792,0.8801479339599609,0.9648343324661255,0.9878807067871094,0.957844078540802,0.9458200335502625,0.9191102981567383,0.8569375276565552,0.9874861836433411,0.9587445855140686,0.9526066780090332,0.9943613409996033,0.9929450154304504,0.9242128133773804,0.9703706502914429,0.9957491755485535,0.9368652105331421,0.9755977392196655,0.9360769987106323,0.9034251570701599,0.9667140245437622,0.9162437319755554,0.9890333414077759,0.9579841494560242,0.9958249926567078,0.9574823975563049,0.9931557774543762,0.9219714403152466,0.9965074062347412,0.99344402551651,0.9680441617965698,0.9868642687797546,0.9941321611404419,0.9699650406837463,0.9216436147689819,0.9508253931999207,0.9899463057518005,0.9182612299919128,0.9806295037269592,0.9113363027572632,0.8965868949890137,0.9876968264579773,0.994418203830719,0.9892250895500183,0.9465858340263367,0.9629482626914978,0.9738672971725464
hsa:152,0.9011359214782715,0.8714832663536072,0.9316226243972778,0.9915595650672913,0.8908018469810486,0.9320467710494995,0.9984704852104187,0.883893609046936,0.7146331071853638,0.9076640009880066,0.9054127335548401,0.9543625116348267,0.8099468350410461,0.8735749125480652,0.9566763043403625,0.8713290095329285,0.9968705773353577,0.9749106168746948,0.881990373134613,0.9947507381439209,0.958463191986084,0.9497948884963989,0.9572775959968567,0.8195401430130005,0.9901666045188904,0.8794655203819275,0.7120945453643799,0.9230210185050964,0.9975617527961731,0.978742778301239,0.9951353669166565,0.9614764451980591,0.7971981167793274,0.8566775918006897,1.0,0.9949702024459839,0.9546079039573669,0.9274535775184631,0.9185399413108826,0.8679932951927185,0.7227177619934082,0.7478867769241333,0.780920684337616,0.9602519869804382,0.9913169741630554,0.9231390953063965,0.9088994860649109,0.8482435941696167,0.8951582312583923,0.9944358468055725,0.7209298014640808,0.9137842655181885,0.7089698910713196,0.6757178902626038,0.9859796762466431,0.9948482513427734,0.7838127613067627,0.9636300802230835,0.9650729298591614,0.8766837120056152,0.8891968727111816,0.6375083327293396,0.7329931259155273,0.8693493604660034,0.976396381855011,0.9363077878952026,0.9667549729347229,0.9840149879455566,0.7232989072799683,0.9858109951019287,0.9133331775665283,0.9564692974090576,0.8698875308036804,0.9598427414894104,0.9040706753730774,0.9851042032241821,0.8690187335014343,0.8106593489646912,0.7247993350028992,0.7819545865058899,0.8247870802879333,0.9499833583831787,0.9782102704048157,0.9596055746078491,0.895331621170044,0.9857271909713745,0.7609314918518066,0.9869334101676941,0.992236852645874,0.9119284152984619,0.8185976147651672,0.9050553441047668,0.9704483151435852,0.9556584358215332,0.9370515942573547
hsa:1815,0.8692635893821716,0.8375638127326965,0.9067416787147522,0.9847381114959717,0.8577903509140015,0.9060128927230835,0.9958339929580688,0.8505371809005737,0.6662693023681641,0.8785166144371033,0.8750230073928833,0.9337246417999268,0.7685136198997498,0.837172269821167,0.9361487627029419,0.8354728817939758,0.987451434135437,0.9592466354370117,0.8490415215492249,0.9955928325653076,0.9364762306213379,0.928195059299469,0.9378798604011536,0.7780578136444092,0.9820960164070129,0.8451931476593018,0.6621958613395691,0.8956873416900635,0.9936696887016296,0.963020384311676,0.98930424451828,0.9410257935523987,0.7529875636100769,0.8190826177597046,0.9949702024459839,1.0,0.9309059977531433,0.899739146232605,0.8907774090766907,0.833426296710968,0.6740841865539551,0.6999195218086243,0.7355194091796875,0.9386898279190063,0.9843551516532898,0.8943590521812439,0.8797064423561096,0.8111857771873474,0.8657004833221436,0.9892176985740662,0.6726143956184387,0.8843614459037781,0.6594966053962708,0.6245211958885193,0.9734707474708557,0.991702139377594,0.7405966520309448,0.9417718052864075,0.9457433819770813,0.8429481983184814,0.855463981628418,0.5858028531074524,0.6854898929595947,0.8329134583473206,0.9610784649848938,0.9115033149719238,0.9499958157539368,0.9753905534744263,0.6762010455131531,0.973581075668335,0.883954644203186,0.9371689558029175,0.8352470993995667,0.9399492144584656,0.873656690120697,0.973376452922821,0.833130419254303,0.7683202028274536,0.6773964762687683,0.7377086281776428,0.7834677696228027,0.9258500337600708,0.9667630195617676,0.9426855444908142,0.8644394278526306,0.9745820164680481,0.715713620185852,0.9769311547279358,0.9843770265579224,0.8819889426231384,0.7767583727836609,0.8740156888961792,0.951799750328064,0.9343255758285522,0.9125630855560303
hsa:3350,0.9827049970626831,0.97028648853302,0.9915083050727844,0.970538854598999,0.9791417121887207,0.9919144511222839,0.9486443400382996,0.9768036603927612,0.8670028448104858,0.9843571782112122,0.9828608632087708,0.9927559494972229,0.9383902549743652,0.9720740914344788,0.9927769303321838,0.9714946746826172,0.9679094552993774,0.991292417049408,0.9749383330345154,0.9318643808364868,0.9936411380767822,0.9931482076644897,0.9937771558761597,0.9421905279159546,0.976706862449646,0.9754707217216492,0.8712788224220276,0.9891180992126465,0.9583309292793274,0.9888017773628235,0.9648640155792236,0.9948654174804688,0.9290115833282471,0.9645078778266907,0.9546079039573669,0.9309059977531433,1.0,0.9917722344398499,0.9875564575195312,0.970516562461853,0.8761379718780518,0.8979964256286621,0.9186558127403259,0.9960438013076782,0.9696819186210632,0.989224374294281,0.9856234788894653,0.9583874940872192,0.9796417951583862,0.9663988947868347,0.874474287033081,0.987633466720581,0.8631171584129333,0.8396124839782715,0.9818236827850342,0.9502903819084167,0.9208858013153076,0.9966215491294861,0.9958446621894836,0.973947286605835,0.9783997535705566,0.8081740736961365,0.8841723799705505,0.9678698182106018,0.9880434274673462,0.9915794730186462,0.9825678467750549,0.9738783240318298,0.8759010434150696,0.9846713542938232,0.9882391691207886,0.9934772849082947,0.9696941375732422,0.9951345920562744,0.9837899208068848,0.9857040047645569,0.9688536524772644,0.9382455348968506,0.879700243473053,0.9209751486778259,0.9439155459403992,0.992393434047699,0.982397198677063,0.9903138279914856,0.9828727841377258,0.9837098121643066,0.9041571617126465,0.9812330603599548,0.9734109044075012,0.985908031463623,0.9422112703323364,0.9836328029632568,0.9925746321678162,0.9936622977256775,0.9938907623291016
hsa:3351,0.9899369478225708,0.9867686629295349,0.9941039681434631,0.9488996863365173,0.9904167056083679,0.9962238073348999,0.9214572310447693,0.9888061881065369,0.9037323594093323,0.99410480260849,0.9932307004928589,0.9882117509841919,0.9629500508308411,0.9864553809165955,0.9882955551147461,0.9852760434150696,0.9449002146720886,0.9794006943702698,0.9874063730239868,0.9002096056938171,0.988847553730011,0.9901450276374817,0.9881890416145325,0.9653800129890442,0.9594034552574158,0.9902839064598083,0.9087198972702026,0.9956380128860474,0.9357529878616333,0.9800088405609131,0.9438093900680542,0.9911233186721802,0.9560947418212891,0.980658233165741,0.9274535775184631,0.899739146232605,0.9917722344398499,1.0,0.996222972869873,0.9863698482513428,0.911570131778717,0.9307584762573242,0.9475085139274597,0.9917919635772705,0.9499338269233704,0.9950441718101501,0.993661105632782,0.9785028696060181,0.9922048449516296,0.94472736120224,0.9107910990715027,0.9950648546218872,0.8994579911231995,0.8790240287780762,0.968119740486145,0.9259237051010132,0.9482983350753784,0.9889193177223206,0.9873021841049194,0.9878337979316711,0.9884911775588989,0.8515583872795105,0.9191873073577881,0.9857065081596375,0.9782341122627258,0.9924587607383728,0.9741654992103577,0.9579598307609558,0.9109273552894592,0.9671727418899536,0.9958741068840027,0.9884893298149109,0.9867058992385864,0.9899110794067383,0.9936059713363647,0.9716100692749023,0.9861840605735779,0.9629873037338257,0.91501384973526,0.9492977261543274,0.9676905870437622,0.9929291605949402,0.9679975509643555,0.9854364395141602,0.9910383224487305,0.9698556661605835,0.9381088018417358,0.9637871980667114,0.9544522762298584,0.9961135983467102,0.9647243618965149,0.9918819069862366,0.9850070476531982,0.9905476570129395,0.9943820834159851
hsa:3352,0.993747889995575,0.991239607334137,0.9943118095397949,0.9450984597206116,0.9931833744049072,0.9968001246452332,0.9122287034988403,0.9917039275169373,0.910172164440155,0.9969324469566345,0.9942136406898499,0.9886024594306946,0.9671460390090942,0.9886342287063599,0.9876137375831604,0.9891678094863892,0.9365464448928833,0.9761577844619751,0.9913186430931091,0.8918237686157227,0.9879443645477295,0.9896225929260254,0.9878577589988708,0.9702773094177246,0.9557204842567444,0.9930577874183655,0.9147255420684814,0.9978798627853394,0.9280104637145996,0.9754441976547241,0.9367483258247375,0.988375186920166,0.9601584672927856,0.9838690161705017,0.9185399413108826,0.8907774090766907,0.9875564575195312,0.996222972869873,1.0,0.9884788990020752,0.9189777374267578,0.9359029531478882,0.9507253170013428,0.9891063570976257,0.9470085501670837,0.9974796772003174,0.995903730392456,0.9822960495948792,0.994758665561676,0.9386975765228271,0.9170935153961182,0.9951243996620178,0.9063515663146973,0.8848651647567749,0.9651206731796265,0.9210598468780518,0.9550658464431763,0.9859489798545837,0.98223876953125,0.9903764128684998,0.9917874932289124,0.8567209243774414,0.9248074293136597,0.9866411685943604,0.9742923974990845,0.9921436309814453,0.9740248322486877,0.9546387791633606,0.9183409810066223,0.9609130024909973,0.9976044297218323,0.9872220158576965,0.9874364137649536,0.9880244135856628,0.9954236745834351,0.9677488207817078,0.987847626209259,0.9672022461891174,0.9227968454360962,0.9517349600791931,0.9717643857002258,0.990816056728363,0.9660534262657166,0.9858292937278748,0.9914734959602356,0.9634513258934021,0.9437817931175232,0.9598550200462341,0.9487650394439697,0.994151771068573,0.9704656600952148,0.9935294985771179,0.9817506670951843,0.9882509708404541,0.9920055866241455
hsa:3354,0.9907268285751343,0.9958219528198242,0.9828159213066101,0.8985642194747925,0.9929357767105103,0.9849593043327332,0.8603129982948303,0.9938475489616394,0.9501617550849915,0.9897369742393494,0.9921291470527649,0.9646891355514526,0.9897810220718384,0.9960026144981384,0.9668800830841064,0.993461012840271,0.8921564221382141,0.9450899362564087,0.9948798418045044,0.8346570134162903,0.9668393135070801,0.9687261581420898,0.9630013108253479,0.9897336363792419,0.9142166376113892,0.9966987371444702,0.9563891887664795,0.9884554147720337,0.8782444000244141,0.9442833662033081,0.8886925578117371,0.9652764797210693,0.9857896566390991,0.9952594637870789,0.8679932951927185,0.833426296710968,0.970516562461853,0.9863698482513428,0.9884788990020752,1.0,0.9566916823387146,0.9704242944717407,0.9801317453384399,0.966623842716217,0.9025717377662659,0.9891148209571838,0.9904951453208923,0.9953124523162842,0.9947918057441711,0.891655445098877,0.9559762477874756,0.989429235458374,0.9481781125068665,0.9327800869941711,0.9277258515357971,0.8671205639839172,0.9824534058570862,0.9644330739974976,0.9606828689575195,0.9950367212295532,0.9928325414657593,0.9123110175132751,0.96162348985672,0.9954305291175842,0.9431511759757996,0.9790157079696655,0.942361056804657,0.9117208123207092,0.9588634371757507,0.9267205595970154,0.9912027716636658,0.9641163349151611,0.9958455562591553,0.9646942019462585,0.9938587546348572,0.9315717816352844,0.9960744380950928,0.9888302087783813,0.9609804749488831,0.9801559448242188,0.9899502396583557,0.9741849303245544,0.9295007586479187,0.9580734372138977,0.9938468337059021,0.9276160001754761,0.9747446775436401,0.9208768010139465,0.9083862900733948,0.9916612505912781,0.9913071990013123,0.9898492693901062,0.9539908170700073,0.9678153395652771,0.9803791642189026
